time="2024-07-25 16:27:00" level=info msg="start server...\r\ngo：http://0.0.0.0:8081"
time="2024-07-25 16:27:17" level=info msg="| 200 |     3.25975ms |       127.0.0.1 | GET | /chatIndex?kefu_id=kefu2 |"
time="2024-07-25 18:58:10" level=info msg="| 200 |      6.5335ms |             ::1 | GET | /replys |"
time="2024-07-25 18:58:10" level=info msg="| 200 |    4.940542ms |             ::1 | GET | /ipblacks |"
time="2024-07-25 18:58:15" level=info msg="| 200 |    2.257875ms |             ::1 | GET | /chatIndex |"
time="2024-07-25 18:58:15" level=info msg="| 200 |    5.322041ms |             ::1 | POST | /visitor_login |"
time="2024-07-25 18:58:15" level=info msg="| 200 |  4.787367375s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTkwMzgwMCwia2VmdV9pZCI6MSwibmFtZSI6InRlYWNoX3N1cHBvcnQiLCJyb2xlX2lkIjoxLCJ0eXBlIjoia2VmdSJ9.wc5sj44RsYDeH0xXqtZZT-VcAO49ueSo8-_LTfNqHuo |"
time="2024-07-25 18:58:22" level=info msg="| 200 |    3.583208ms |             ::1 | GET | /pannel |"
time="2024-07-25 18:58:22" level=info msg="| 200 |    1.746542ms |             ::1 | GET | /kefu/chartStatistics |"
time="2024-07-25 18:58:28" level=info msg="| 200 |    3.922875ms |             ::1 | GET | / |"
time="2024-07-25 18:58:31" level=info msg="| 200 |       6.037ms |       127.0.0.1 | GET | /chatIndex?kefu_id=kefu2&lang=en&extra={ |"
time="2024-07-25 18:58:31" level=info msg="| 200 |       3.009ms |       127.0.0.1 | POST | /visitor_login |"
time="2024-07-25 19:04:59" level=info msg="| 200 |    4.457916ms |   192.168.1.107 | GET | /chatIndex?kefu_id=teach_support |"
time="2024-07-25 19:04:59" level=info msg="| 200 |   15.783708ms |   192.168.1.107 | POST | /visitor_login |"
time="2024-07-25 19:05:00" level=info msg="| 200 |    2.697167ms |   192.168.1.107 | GET | /notice?kefu_id=teach_support |"
time="2024-07-25 19:05:00" level=info msg="| 200 |      5.2905ms |   192.168.1.107 | GET | /2/messagesPages?page=1&pagesize=5&visitor_id=a2ce2963-3d4e-4c39-a44e-edac13ae4fc7 |"
time="2024-07-25 19:05:09" level=info msg="| 200 |   12.928875ms |   192.168.1.107 | POST | /2/message |"
time="2024-07-25 19:05:13" level=info msg="| 200 |    4.575208ms |   192.168.1.107 | GET | /2/messagesPages?page=2&pagesize=5&visitor_id=a2ce2963-3d4e-4c39-a44e-edac13ae4fc7 |"
time="2024-07-25 19:07:35" level=info msg="| 200 | 2m35.630576375s |   192.168.1.107 | GET | /ws_visitor?visitor_id=a2ce2963-3d4e-4c39-a44e-edac13ae4fc7 |"
time="2024-07-25 19:08:14" level=info msg="| 200 |      1.5925ms |   192.168.1.107 | GET | /notice?kefu_id=teach_support |"
time="2024-07-25 19:08:42" level=info msg="| 200 |    2.001291ms |   192.168.1.106 | GET | /notice?kefu_id=teach_support |"
time="2024-07-25 19:08:42" level=info msg="| 200 |    9.476833ms |   192.168.1.106 | POST | /2/message |"
time="2024-07-25 19:08:48" level=info msg="| 200 |   10.584792ms |   192.168.1.106 | POST | /2/message |"
time="2024-07-25 19:08:54" level=info msg="| 200 |    9.161542ms |   192.168.1.106 | POST | /2/message |"
time="2024-07-25 19:08:59" level=info msg="| 200 |   11.881084ms |   192.168.1.106 | POST | /2/message |"
time="2024-07-25 19:09:12" level=info msg="| 200 |   51.370125ms |   192.168.1.106 | POST | /2/message |"
time="2024-07-25 19:09:18" level=info msg="| 200 |   13.393875ms |   192.168.1.106 | POST | /2/message |"
time="2024-07-25 19:09:40" level=info msg="| 200 |     13.2255ms |   192.168.1.106 | POST | /2/message |"
time="2024-07-25 19:09:59" level=info msg="| 200 | 1m17.100127209s |   192.168.1.106 | GET | /ws_visitor?visitor_id=a2ce2963-3d4e-4c39-a44e-edac13ae4fc7 |"
time="2024-07-25 19:10:17" level=info msg="| 200 | 2m2.907829459s |   192.168.1.107 | GET | /ws_visitor?visitor_id=a2ce2963-3d4e-4c39-a44e-edac13ae4fc7 |"
time="2024-07-25 19:13:53" level=info msg="| 200 |      3.6495ms |   192.168.1.106 | GET | /notice?kefu_id=teach_support |"
time="2024-07-25 19:13:58" level=info msg="| 200 |   5.21646575s |   192.168.1.106 | GET | /ws_visitor?visitor_id=a2ce2963-3d4e-4c39-a44e-edac13ae4fc7 |"
time="2024-07-25 20:08:08" level=info msg="| 200 |    2.412334ms |             ::1 | GET | /login |"
time="2024-07-25 20:08:21" level=info msg="| 200 |    3.834084ms |             ::1 | POST | /check |"
time="2024-07-25 20:08:21" level=info msg="| 200 |    4.706625ms |             ::1 | GET | /main |"
time="2024-07-25 20:08:21" level=info msg="| 200 |    2.376084ms |             ::1 | POST | /check_auth |"
time="2024-07-25 20:08:21" level=info msg="| 200 |    1.304333ms |             ::1 | GET | /chat_main |"
time="2024-07-25 20:08:21" level=info msg="| 200 |      25.292µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-07-25 20:08:21" level=info msg="| 200 |      2.1115ms |             ::1 | GET | /kefuinfo |"
time="2024-07-25 20:08:21" level=info msg="| 200 |      577.75µs |             ::1 | GET | /ipblacks |"
time="2024-07-25 20:08:21" level=info msg="| 200 |    2.883125ms |             ::1 | GET | /replys |"
time="2024-07-25 20:08:23" level=info msg="| 200 |     2.52225ms |             ::1 | GET | /pannel |"
time="2024-07-25 20:08:23" level=info msg="| 200 |  2.005028708s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTkwOTMwMSwia2VmdV9pZCI6MSwibmFtZSI6InRlYWNoX3N1cHBvcnQiLCJyb2xlX2lkIjoxLCJ0eXBlIjoia2VmdSJ9.U14yKlDnA7D9DkAGwyrMRWrDLKaoJYPpJrqa5O6EDoA |"
time="2024-07-25 20:08:23" level=info msg="| 200 |    1.880708ms |             ::1 | GET | /kefu/chartStatistics |"
time="2024-07-25 20:08:24" level=info msg="| 200 |    5.106791ms |             ::1 | GET | /chat_main |"
time="2024-07-25 20:08:24" level=info msg="| 200 |      49.667µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-07-25 20:08:24" level=info msg="| 200 |    2.795958ms |             ::1 | GET | /kefuinfo |"
time="2024-07-25 20:08:24" level=info msg="| 200 |    2.756208ms |             ::1 | GET | /ipblacks |"
time="2024-07-25 20:08:24" level=info msg="| 200 |    4.866792ms |             ::1 | GET | /replys |"
time="2024-07-25 20:08:25" level=info msg="| 200 |    3.801292ms |             ::1 | GET | /setting |"
time="2024-07-25 20:08:25" level=info msg="| 200 |  252.451333ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTkwOTMwMSwia2VmdV9pZCI6MSwibmFtZSI6InRlYWNoX3N1cHBvcnQiLCJyb2xlX2lkIjoxLCJ0eXBlIjoia2VmdSJ9.U14yKlDnA7D9DkAGwyrMRWrDLKaoJYPpJrqa5O6EDoA |"
time="2024-07-25 20:08:25" level=info msg="| 200 |    2.389917ms |             ::1 | GET | /setting_statistics |"
time="2024-07-25 20:08:25" level=info msg="| 200 |    2.161958ms |             ::1 | GET | /statistics |"
time="2024-07-25 20:08:26" level=info msg="| 200 |    3.379875ms |             ::1 | GET | /setting_modifypass |"
time="2024-07-25 20:08:26" level=info msg="| 200 |        5.69ms |             ::1 | GET | /setting_avator |"
time="2024-07-25 20:08:26" level=info msg="| 200 |    2.718375ms |             ::1 | GET | /kefuinfo |"
time="2024-07-25 20:08:28" level=info msg="| 200 |    4.844708ms |             ::1 | GET | /setting_ipblack |"
time="2024-07-25 20:08:28" level=info msg="| 200 |    1.374125ms |             ::1 | GET | /ipblacks_all |"
time="2024-07-25 20:08:28" level=info msg="| 200 |    3.688167ms |             ::1 | GET | /setting_config |"
time="2024-07-25 20:08:28" level=info msg="| 200 |    2.150375ms |             ::1 | GET | /configs |"
time="2024-07-25 20:08:29" level=info msg="| 200 |    4.577417ms |             ::1 | GET | /setting_deploy |"
time="2024-07-25 20:09:00" level=info msg="| 200 |    2.902667ms |             ::1 | GET | /main |"
time="2024-07-25 20:09:01" level=info msg="| 200 |    2.622833ms |             ::1 | POST | /check_auth |"
time="2024-07-25 20:09:01" level=info msg="| 200 |    3.359791ms |             ::1 | GET | /chat_main |"
time="2024-07-25 20:09:01" level=info msg="| 200 |       40.75µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-07-25 20:09:01" level=info msg="| 200 |    2.246125ms |             ::1 | GET | /kefuinfo |"
time="2024-07-25 20:09:01" level=info msg="| 200 |     910.042µs |             ::1 | GET | /ipblacks |"
time="2024-07-25 20:09:01" level=info msg="| 200 |    3.505792ms |             ::1 | GET | /replys |"
time="2024-07-25 20:09:02" level=info msg="| 200 |    6.907625ms |             ::1 | GET | /setting |"
time="2024-07-25 20:09:02" level=info msg="| 200 |  1.372356125s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTkwOTMwMSwia2VmdV9pZCI6MSwibmFtZSI6InRlYWNoX3N1cHBvcnQiLCJyb2xlX2lkIjoxLCJ0eXBlIjoia2VmdSJ9.U14yKlDnA7D9DkAGwyrMRWrDLKaoJYPpJrqa5O6EDoA |"
time="2024-07-25 20:09:02" level=info msg="| 200 |    2.656583ms |             ::1 | GET | /setting_statistics |"
time="2024-07-25 20:09:02" level=info msg="| 200 |    2.399833ms |             ::1 | GET | /statistics |"
time="2024-07-25 20:09:03" level=info msg="| 200 |    4.247291ms |             ::1 | GET | /setting_deploy |"
time="2024-07-25 20:09:40" level=info msg="| 200 |       2.239ms |             ::1 | GET | /main |"
time="2024-07-25 20:09:40" level=info msg="| 200 |    1.513416ms |             ::1 | POST | /check_auth |"
time="2024-07-25 20:09:40" level=info msg="| 200 |    3.277958ms |             ::1 | GET | /chat_main |"
time="2024-07-25 20:09:40" level=info msg="| 200 |      42.625µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-07-25 20:09:40" level=info msg="| 200 |        9.83ms |             ::1 | GET | /kefuinfo |"
time="2024-07-25 20:09:40" level=info msg="| 200 |    7.617459ms |             ::1 | GET | /ipblacks |"
time="2024-07-25 20:09:40" level=info msg="| 200 |   11.316667ms |             ::1 | GET | /replys |"
time="2024-07-25 20:09:41" level=info msg="| 200 |    3.482875ms |             ::1 | GET | /setting |"
time="2024-07-25 20:09:41" level=info msg="| 200 |  1.504358375s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTkwOTMwMSwia2VmdV9pZCI6MSwibmFtZSI6InRlYWNoX3N1cHBvcnQiLCJyb2xlX2lkIjoxLCJ0eXBlIjoia2VmdSJ9.U14yKlDnA7D9DkAGwyrMRWrDLKaoJYPpJrqa5O6EDoA |"
time="2024-07-25 20:09:41" level=info msg="| 200 |    3.567958ms |             ::1 | GET | /setting_statistics |"
time="2024-07-25 20:09:41" level=info msg="| 200 |    2.484042ms |             ::1 | GET | /statistics |"
time="2024-07-25 20:09:43" level=info msg="| 200 |     3.90325ms |             ::1 | GET | /setting_deploy |"
time="2024-07-25 20:09:52" level=info msg="| 200 |    1.862459ms |             ::1 | GET | /chatIndex?kefu_id=teach_support |"
time="2024-07-25 20:09:52" level=info msg="| 200 |    9.879916ms |             ::1 | POST | /visitor_login |"
time="2024-07-25 20:09:52" level=info msg="send_kefu_message websocket: close sent {\"type\":\"notice\",\"data\":{\"avator\":\"/static/images/2.png\",\"content\":\"匿名網友来了\",\"username\":\"匿名網友\"}}"
time="2024-07-25 20:09:52" level=info msg="send_kefu_message websocket: close sent {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"新訪客\",\"uid\":\"df4ed57e-2631-47e4-95bb-9a0b728f35bc\",\"username\":\"匿名網友\"}}"
time="2024-07-25 20:09:52" level=info msg="| 200 |    2.927334ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=5&visitor_id=df4ed57e-2631-47e4-95bb-9a0b728f35bc |"
time="2024-07-25 20:09:52" level=info msg="send_kefu_message websocket: close sent {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"新訪客\",\"uid\":\"df4ed57e-2631-47e4-95bb-9a0b728f35bc\",\"username\":\"匿名網友\"}}"
time="2024-07-25 20:09:53" level=info msg="| 200 |    1.796791ms |             ::1 | GET | /notice?kefu_id=teach_support |"
time="2024-07-25 20:09:57" level=info msg="send_kefu_message websocket: close sent {\"type\":\"message\",\"data\":{\"name\":\"匿名網友\",\"avator\":\"/static/images/2.png\",\"id\":\"df4ed57e-2631-47e4-95bb-9a0b728f35bc\",\"visitor_id\":\"\",\"group\":\"\",\"time\":\"2024-07-25 20:09:57\",\"to_id\":\"teach_support\",\"content\":\"沒\",\"city\":\"\",\"client_ip\":\"\",\"refer\":\"\",\"is_kefu\":\"no\"}}"
time="2024-07-25 20:09:57" level=info msg="| 200 |     12.2855ms |             ::1 | POST | /2/message |"
time="2024-07-25 20:10:01" level=info msg="send_kefu_message websocket: close sent {\"type\":\"userOffline\",\"data\":{\"name\":\"匿名網友\",\"uid\":\"df4ed57e-2631-47e4-95bb-9a0b728f35bc\"}}"
time="2024-07-25 20:10:01" level=info msg="| 200 |  8.693815792s |             ::1 | GET | /ws_visitor?visitor_id=df4ed57e-2631-47e4-95bb-9a0b728f35bc |"
time="2024-07-25 20:12:28" level=info msg="| 200 |    3.219166ms |             ::1 | GET | /setting_config |"
time="2024-07-25 20:12:28" level=info msg="| 200 |    2.244875ms |             ::1 | GET | /configs |"
time="2024-07-25 20:12:29" level=info msg="| 200 |    3.244958ms |             ::1 | GET | /setting_ipblack |"
time="2024-07-25 20:12:29" level=info msg="| 200 |    1.365459ms |             ::1 | GET | /ipblacks_all |"
time="2024-07-25 20:12:29" level=info msg="| 200 |    4.073333ms |             ::1 | GET | /setting_deploy |"
time="2024-07-25 20:12:30" level=info msg="| 200 |    2.733166ms |             ::1 | GET | /setting_ipblack |"
time="2024-07-25 20:12:30" level=info msg="| 200 |    2.060917ms |             ::1 | GET | /ipblacks_all |"
time="2024-07-25 20:12:32" level=info msg="| 200 |    3.229792ms |             ::1 | GET | /setting_statistics |"
time="2024-07-25 20:12:32" level=info msg="| 200 |    1.667333ms |             ::1 | GET | /statistics |"
time="2024-07-25 20:12:33" level=info msg="| 200 |    5.218166ms |             ::1 | GET | /setting_modifypass |"
time="2024-07-25 20:12:34" level=info msg="| 200 |     3.17825ms |             ::1 | GET | /setting_avator |"
time="2024-07-25 20:12:34" level=info msg="| 200 |    2.408541ms |             ::1 | GET | /kefuinfo |"
time="2024-07-25 20:12:34" level=info msg="| 200 |    3.718541ms |             ::1 | GET | /setting_modifypass |"
time="2024-07-25 20:12:35" level=info msg="| 200 |     2.46975ms |             ::1 | GET | /setting_avator |"
time="2024-07-25 20:12:35" level=info msg="| 200 |     5.07925ms |             ::1 | GET | /kefuinfo |"
time="2024-07-25 20:12:36" level=info msg="| 200 |   14.543666ms |             ::1 | POST | /kefuinfo |"
time="2024-07-25 20:12:44" level=info msg="| 200 |       4.096ms |             ::1 | GET | /pannel |"
time="2024-07-25 20:12:44" level=info msg="| 200 |    2.786792ms |             ::1 | GET | /kefu/chartStatistics |"
time="2024-07-25 20:13:17" level=info msg="| 200 |    4.747875ms |             ::1 | GET | /main |"
time="2024-07-25 20:13:17" level=info msg="| 200 |     2.78225ms |             ::1 | POST | /check_auth |"
time="2024-07-25 20:13:17" level=info msg="| 200 |     3.62325ms |             ::1 | GET | /chat_main |"
time="2024-07-25 20:13:17" level=info msg="| 200 |     128.875µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-07-25 20:13:17" level=info msg="| 200 |    4.520917ms |             ::1 | GET | /kefuinfo |"
time="2024-07-25 20:13:17" level=info msg="| 200 |    4.368083ms |             ::1 | GET | /ipblacks |"
time="2024-07-25 20:13:17" level=info msg="| 200 |    6.185125ms |             ::1 | GET | /replys |"
time="2024-07-25 20:13:19" level=info msg="| 200 |    3.935042ms |             ::1 | GET | /setting_deploy |"
time="2024-07-25 20:13:19" level=info msg="| 200 |  1.617053209s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTkwOTMwMSwia2VmdV9pZCI6MSwibmFtZSI6InRlYWNoX3N1cHBvcnQiLCJyb2xlX2lkIjoxLCJ0eXBlIjoia2VmdSJ9.U14yKlDnA7D9DkAGwyrMRWrDLKaoJYPpJrqa5O6EDoA |"
time="2024-07-25 20:14:24" level=info msg="| 200 |    3.285833ms |             ::1 | GET | / |"
time="2024-07-25 20:14:25" level=info msg="| 200 |     1.15125ms |             ::1 | GET | /login |"
time="2024-07-25 20:14:50" level=info msg="| 200 |     997.917µs |             ::1 | GET | /login |"
time="2024-07-25 20:15:07" level=info msg="| 200 |    1.973292ms |             ::1 | GET | /login |"
time="2024-07-25 20:16:12" level=info msg="| 200 |    6.468875ms |             ::1 | GET | /login |"
time="2024-07-25 20:16:48" level=info msg="| 200 |    4.242416ms |             ::1 | POST | /check |"
time="2024-07-25 20:16:48" level=info msg="| 200 |     2.86325ms |             ::1 | GET | /main |"
time="2024-07-25 20:16:49" level=info msg="| 200 |    1.407459ms |             ::1 | POST | /check_auth |"
time="2024-07-25 20:16:49" level=info msg="| 200 |    2.181166ms |             ::1 | GET | /chat_main |"
time="2024-07-25 20:16:49" level=info msg="| 200 |      41.209µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-07-25 20:16:49" level=info msg="| 200 |    2.445625ms |             ::1 | GET | /kefuinfo |"
time="2024-07-25 20:16:49" level=info msg="| 200 |     1.00925ms |             ::1 | GET | /ipblacks |"
time="2024-07-25 20:16:49" level=info msg="| 200 |     3.29975ms |             ::1 | GET | /replys |"
time="2024-07-25 20:18:30" level=info msg="| 200 |       6.362ms |             ::1 | GET | /pannel |"
time="2024-07-25 20:18:30" level=info msg="| 200 | 1m41.61368775s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTkwOTgwOCwia2VmdV9pZCI6MSwibmFtZSI6InRlYWNoX3N1cHBvcnQiLCJyb2xlX2lkIjoxLCJ0eXBlIjoia2VmdSJ9.zqW9gZBXZJkHJlc1Ko_EjqcPlcGsuWxI7k0KscMSQOs |"
time="2024-07-25 20:18:30" level=info msg="| 200 |    3.198125ms |             ::1 | GET | /kefu/chartStatistics |"
time="2024-07-25 20:18:31" level=info msg="| 200 |    3.529875ms |             ::1 | GET | /setting |"
time="2024-07-25 20:18:31" level=info msg="| 200 |    3.439041ms |             ::1 | GET | /setting_statistics |"
time="2024-07-25 20:18:31" level=info msg="| 200 |    1.851625ms |             ::1 | GET | /statistics |"
time="2024-07-25 20:22:18" level=info msg="| 200 |    4.335792ms |             ::1 | GET | /setting_modifypass |"
time="2024-07-25 20:22:18" level=info msg="| 200 |    3.230334ms |             ::1 | GET | /setting_statistics |"
time="2024-07-25 20:22:18" level=info msg="| 200 |     1.39775ms |             ::1 | GET | /statistics |"
time="2024-07-25 20:22:19" level=info msg="| 200 |     4.08275ms |             ::1 | GET | /pannel |"
time="2024-07-25 20:22:19" level=info msg="| 200 |    2.757083ms |             ::1 | GET | /kefu/chartStatistics |"
time="2024-07-25 20:23:35" level=info msg="| 200 |    3.960542ms |             ::1 | GET | /main |"
time="2024-07-25 20:23:35" level=info msg="| 200 |    5.537833ms |             ::1 | POST | /check_auth |"
time="2024-07-25 20:23:35" level=info msg="| 200 |    4.162875ms |             ::1 | GET | /chat_main |"
time="2024-07-25 20:23:35" level=info msg="| 200 |      61.167µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-07-25 20:23:35" level=info msg="| 200 |    2.418958ms |             ::1 | GET | /kefuinfo |"
time="2024-07-25 20:23:35" level=info msg="| 200 |    3.019208ms |             ::1 | GET | /replys |"
time="2024-07-25 20:23:35" level=info msg="| 200 |    4.517833ms |             ::1 | GET | /ipblacks |"
time="2024-07-25 20:23:36" level=info msg="| 200 |    5.676833ms |             ::1 | GET | /pannel |"
time="2024-07-25 20:23:36" level=info msg="| 200 |    1.3335265s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTkwOTgwOCwia2VmdV9pZCI6MSwibmFtZSI6InRlYWNoX3N1cHBvcnQiLCJyb2xlX2lkIjoxLCJ0eXBlIjoia2VmdSJ9.zqW9gZBXZJkHJlc1Ko_EjqcPlcGsuWxI7k0KscMSQOs |"
time="2024-07-25 20:23:36" level=info msg="| 200 |    1.614917ms |             ::1 | GET | /kefu/chartStatistics |"
time="2024-07-25 20:25:57" level=info msg="| 200 |    2.235708ms |             ::1 | GET | /main |"
time="2024-07-25 20:25:57" level=info msg="| 200 |    2.014709ms |             ::1 | POST | /check_auth |"
time="2024-07-25 20:25:57" level=info msg="| 200 |    3.304292ms |             ::1 | GET | /chat_main |"
time="2024-07-25 20:25:57" level=info msg="| 200 |      55.167µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-07-25 20:25:57" level=info msg="| 200 |    2.414875ms |             ::1 | GET | /kefuinfo |"
time="2024-07-25 20:25:57" level=info msg="| 200 |    1.769667ms |             ::1 | GET | /replys |"
time="2024-07-25 20:25:57" level=info msg="| 200 |    2.281541ms |             ::1 | GET | /ipblacks |"
time="2024-07-25 20:26:01" level=info msg="| 200 |    5.093334ms |             ::1 | GET | /pannel |"
time="2024-07-25 20:26:01" level=info msg="| 200 |  3.896954875s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTkwOTgwOCwia2VmdV9pZCI6MSwibmFtZSI6InRlYWNoX3N1cHBvcnQiLCJyb2xlX2lkIjoxLCJ0eXBlIjoia2VmdSJ9.zqW9gZBXZJkHJlc1Ko_EjqcPlcGsuWxI7k0KscMSQOs |"
time="2024-07-25 20:26:01" level=info msg="| 200 |    1.547459ms |             ::1 | GET | /kefu/chartStatistics |"
time="2024-07-25 20:26:03" level=info msg="| 200 |      3.6965ms |             ::1 | GET | /chat_main |"
time="2024-07-25 20:26:03" level=info msg="| 200 |      53.584µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-07-25 20:26:03" level=info msg="| 200 |    4.237417ms |             ::1 | GET | /kefuinfo |"
time="2024-07-25 20:26:03" level=info msg="| 200 |    3.210792ms |             ::1 | GET | /replys |"
time="2024-07-25 20:26:03" level=info msg="| 200 |    3.805875ms |             ::1 | GET | /ipblacks |"
time="2024-07-25 20:26:03" level=info msg="| 200 |    4.663459ms |             ::1 | GET | /setting |"
time="2024-07-25 20:26:03" level=info msg="| 200 |  354.440292ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTkwOTgwOCwia2VmdV9pZCI6MSwibmFtZSI6InRlYWNoX3N1cHBvcnQiLCJyb2xlX2lkIjoxLCJ0eXBlIjoia2VmdSJ9.zqW9gZBXZJkHJlc1Ko_EjqcPlcGsuWxI7k0KscMSQOs |"
time="2024-07-25 20:26:03" level=info msg="| 200 |     3.83075ms |             ::1 | GET | /setting_statistics |"
time="2024-07-25 20:26:03" level=info msg="| 200 |       2.099ms |             ::1 | GET | /statistics |"
time="2024-07-25 20:26:03" level=info msg="| 200 |    2.868417ms |             ::1 | GET | /pannel |"
time="2024-07-25 20:26:03" level=info msg="| 200 |    1.540833ms |             ::1 | GET | /kefu/chartStatistics |"
time="2024-07-25 20:26:04" level=info msg="| 200 |    3.605167ms |             ::1 | GET | /chat_main |"
time="2024-07-25 20:26:04" level=info msg="| 200 |      57.042µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-07-25 20:26:04" level=info msg="| 200 |    3.153709ms |             ::1 | GET | /kefuinfo |"
time="2024-07-25 20:26:04" level=info msg="| 200 |    2.306209ms |             ::1 | GET | /replys |"
time="2024-07-25 20:26:04" level=info msg="| 200 |    1.359083ms |             ::1 | GET | /ipblacks |"
time="2024-07-25 20:26:05" level=info msg="| 200 |    5.830416ms |             ::1 | GET | /pannel |"
time="2024-07-25 20:26:05" level=info msg="| 200 |  877.837542ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTkwOTgwOCwia2VmdV9pZCI6MSwibmFtZSI6InRlYWNoX3N1cHBvcnQiLCJyb2xlX2lkIjoxLCJ0eXBlIjoia2VmdSJ9.zqW9gZBXZJkHJlc1Ko_EjqcPlcGsuWxI7k0KscMSQOs |"
time="2024-07-25 20:26:05" level=info msg="| 200 |      1.5465ms |             ::1 | GET | /kefu/chartStatistics |"
time="2024-07-25 20:28:12" level=info msg="| 200 |    2.162208ms |             ::1 | GET | /login |"
time="2024-07-25 20:28:12" level=info msg="| 200 |    1.539083ms |             ::1 | GET | /login |"
time="2024-07-25 20:29:06" level=info msg="| 200 |    2.499541ms |             ::1 | GET | /login |"
time="2024-07-25 20:29:07" level=info msg="| 200 |     2.66575ms |             ::1 | GET | / |"
time="2024-07-25 20:29:07" level=info msg="| 200 |    2.326666ms |             ::1 | GET | /chatIndex |"
time="2024-07-25 20:29:08" level=info msg="| 200 |    5.154167ms |             ::1 | POST | /visitor_login |"
time="2024-07-25 20:29:10" level=info msg="| 404 |         125ns |             ::1 | GET | /chat |"
time="2024-07-25 20:29:37" level=info msg="| 200 |     2.86675ms |             ::1 | GET | / |"
time="2024-07-25 20:29:38" level=info msg="| 200 |    2.819125ms |             ::1 | GET | /pannel |"
time="2024-07-25 20:29:38" level=info msg="| 200 |      28.209µs |             ::1 | GET | /kefu/chartStatistics |"
time="2024-07-25 20:29:40" level=info msg="| 404 |          83ns |             ::1 | GET | /pannel.html |"
time="2024-07-25 20:29:43" level=info msg="| 200 |    3.752167ms |             ::1 | GET | /pannel |"
time="2024-07-25 20:29:43" level=info msg="| 200 |      23.792µs |             ::1 | GET | /kefu/chartStatistics |"
time="2024-07-25 20:30:10" level=info msg="| 404 |          83ns |             ::1 | GET | /detail |"
time="2024-07-25 20:30:13" level=info msg="| 404 |         125ns |             ::1 | GET | /detail.html |"
time="2024-07-25 20:31:29" level=info msg="| 404 |          83ns |             ::1 | GET | /install |"
time="2024-07-25 20:33:57" level=info msg="| 200 |      2.4355ms |             ::1 | GET | / |"
time="2024-07-25 20:33:58" level=info msg="| 200 |    2.370666ms |             ::1 | GET | /main |"
time="2024-07-25 20:33:58" level=info msg="| 200 |      20.291µs |             ::1 | POST | /check_auth |"
time="2024-07-25 20:33:58" level=info msg="| 200 |      3.6735ms |             ::1 | GET | /chat_main |"
time="2024-07-25 20:33:58" level=info msg="| 200 |    1.815209ms |             ::1 | GET | /login |"
time="2024-07-25 20:34:08" level=info msg="| 200 |      3.6255ms |             ::1 | POST | /check |"
time="2024-07-25 20:34:08" level=info msg="| 200 |    3.408125ms |             ::1 | GET | /main |"
time="2024-07-25 20:34:08" level=info msg="| 200 |    3.099875ms |             ::1 | POST | /check_auth |"
time="2024-07-25 20:34:08" level=info msg="| 200 |    3.824875ms |             ::1 | GET | /chat_main |"
